FECHA_CORTE;UUID;ANIO_EJECUCION;FECHA_REGISTRO;NOMBRE_EPS;DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO;COORDENADA_ESTE;COORDENADA_NORTE;TIPO_DE_SERVICIO;ZONA;VOLUMEN_M3_DISTRIBUIDO;CANTIDAD_DISTRIBUCION;VIVIENDAS_BENEFICIADAS
20240717;3989;2021;20210001;SEMAPACH S.A.;ICA;CHINCHA;GROCIO PRADO;110206;374670.70;8518271.50;EMERGENCIA;DISTRIBUCIÓN DE AGUA EN CALLE MELCHORITA, AV. 28 DE JULIO, AV. SAN MARTIN Y PANAMERICANA SUR, DISTRITO DE GROCIO PRADO, PROVINCIA DE CHINCHA, DEPARTAMENTO DE ICA.;34;1;76
20240717;3990;2021;20210001;SEMAPACH S.A.;ICA;CHINCHA;GROCIO PRADO;110206;373703.50;8518859.40;EMERGENCIA;DISTRIBUCIÓN DE AGUA EN CALLE SAN JUAN, AV. SAN JOSÉ Y CALLE YATACO, DISTRITO DE GROCIO PRADO, PROVINCIA DE CHINCHA, DEPARTAMENTO DE ICA.;34;1;75
20240717;3801;2021;20210016;SEMAPACH S.A.;ICA;CHINCHA;GROCIO PRADO;110206;374459.50;8517479.50;EMERGENCIA;AV. 28 DE JULIO, AV. SAN JUAN, DISTRITO DE GROCIO PRADO, PROVINCIA DE CHINCHA, DEPARTAMENTO DE ICA.;34;1;60
20240717;3804;2021;20210016;SEMAPACH S.A.;ICA;CHINCHA;GROCIO PRADO;110206;374697.10;8518359.40;EMERGENCIA;AV. MELCHORITA, , DISTRITO DE GROCIO PRADO, PROVINCIA DE CHINCHA, DEPARTAMENTO DE ICA.;35;1;80
20240717;3848;2021;20210022;SEMAPACH S.A.;ICA;CHINCHA;GROCIO PRADO;110206;375017.90;8518944.30;EMERGENCIA;AV. CARRIZO, AV. 28 DE JULIO, AV. SAN MARTIN, DISTRITO DE GROCIO PRADO, PROVINCIA DE CHINCHA, DEPARTAMENTO DE ICA.;35;1;69
20240717;3849;2021;20210022;SEMAPACH S.A.;ICA;CHINCHA;GROCIO PRADO;110206;374327.30;8518632.60;EMERGENCIA;AV. YATACO, AV. SAN JUAN Y AV. SAN MARTÍN HASTA LA PLAZA DEL DISTRITO DE GROCIO PRADO, PROVINCIA DE CHINCHA, DEPARTAMENTO DE ICA.;35;1;95
20240717;3850;2021;20210022;SEMAPACH S.A.;ICA;CHINCHA;GROCIO PRADO;110206;374774.70;8518469.40;EMERGENCIA;AV. MELCHORITA, AV. PANAMERICANA, DISTRITO DE GROCIO PRADO, PROVINCIA DE CHINCHA, DEPARTAMENTO DE ICA.;35;1;85
20240717;3851;2021;20210022;SEMAPACH S.A.;ICA;CHINCHA;GROCIO PRADO;110206;373487.00;8518747.40;EMERGENCIA;AV. YATACO, AV. SAN JOSÉ, AV. SAN JUAN, DISTRITO DE GROCIO PRADO, PROVINCIA DE CHINCHA, DEPARTAMENTO DE ICA.;35;1;100
20240717;3712;2021;20210005;SEMAPACH S.A.;ICA;CHINCHA;GROCIO PRADO;110206;378644.70;8516848.30;EMERGENCIA;AV. CENTENARIO, DISTRITO DE GROCIO PRADO Y SECTOR FERNANDO LEÓN DE VIVERO - DISTRITO DE PUEBLO NUEVO, PROVINCIA DE CHINCHA, DEPARTAMENTO DE ICA.;34;1;88
20240717;3713;2021;20210005;SEMAPACH S.A.;ICA;CHINCHA;GROCIO PRADO;110206;373962.40;8518173.30;EMERGENCIA;AV. TOMA CARRIZO, CALLE LONDRES, CALLE PORVENIR CALLE SALTOS DE LIZA, DISTRITO DE GROCIO PRADO, PROVINCIA DE CHINCHA, DEPARTAMENTO DE ICA.;34;1;73
20240717;3722;2021;20210006;SEMAPACH S.A.;ICA;CHINCHA;GROCIO PRADO;110206;373167.10;8517599.60;EMERGENCIA;AV. MELCHORITA, AV. 28 DE JULIO, AV. SAN MARTIN Y CARRIZO, DISTRITO DE GROCIO PRADO, PROVINCIA DE CHINCHA, DEPARTAMENTO DE ICA;34;1;89
20240717;3725;2021;20210007;SEMAPACH S.A.;ICA;CHINCHA;GROCIO PRADO;110206;373888.70;8518790.60;EMERGENCIA; AV. SAN JUAN, AV. SAN JOSÉ  HASTA LA PLAZA DE ARMAS , DISTRITO DE PARCONA, PROVINCIA DE ICA,;34;1;70
20240717;3798;2021;20210016;SEMAPACH S.A.;ICA;CHINCHA;GROCIO PRADO;110206;373820.00;8518991.10;EMERGENCIA;AV. SAN JOSÉ, AV. YATACO, AV. SAN JUAN, DISTRITO DE GROCIO PRADO, PROVINCIA DE CHINCHA, DEPARTAMENTO DE ICA.;34;1;100
20240717;3800;2021;20210016;SEMAPACH S.A.;ICA;CHINCHA;GROCIO PRADO;110206;374682.60;8518334.80;EMERGENCIA;AV. MELCHORITA, AV. RAMÓN CASTILLA, AV. PANAMERICANA, DISTRITO DE GROCIO PRADO, PROVINCIA DE CHINCHA, DEPARTAMENTO DE ICA.;34;1;85
20240717;1895;2020;20200012;SEMAPACH S.A.;ICA;CHINCHA;PUEBLO NUEVO;110207;379100.20;8518327.30;NORMAL;UPIS PALERMO/ URB. OLIVA ROSSETO/ LEON DE VIVERO/ UPIS 08 DE OCTUBRE;19;1;109
20240717;1927;2020;20200013;SEMAPACH S.A.;ICA;CHINCHA;PUEBLO NUEVO;110207;376002.90;8519783.20;NORMAL;ASOC. VIV. LEON DE VIVERO PARTE ALTA;19;1;58
20240717;1928;2020;20200013;SEMAPACH S.A.;ICA;CHINCHA;PUEBLO NUEVO;110207;380558.10;8519438.80;NORMAL;AA.HH SEÑOR DE LOS MILAGROS;19;1;50
20240717;1945;2020;20200015;SEMAPACH S.A.;ICA;CHINCHA;PUEBLO NUEVO;110207;378868.70;8518256.60;NORMAL;URB. OLIVA RAZZETO/ AA.HH JUAN VELASCO ALVARADO/ AA.HH NUEVA MOLINA;34;1;76
20240717;1962;2020;20200016;SEMAPACH S.A.;ICA;CHINCHA;PUEBLO NUEVO;110207;381359.30;8518988.90;NORMAL;AA.HH MARCOS DE LEON PARTE ALTA;19;1;60
20240717;1963;2020;20200016;SEMAPACH S.A.;ICA;CHINCHA;PUEBLO NUEVO;110207;380144.50;8519183.70;NORMAL;AA.HH SEÑOR DE LOS MILAGROS;19;1;49
20240717;1979;2020;20200017;SEMAPACH S.A.;ICA;CHINCHA;PUEBLO NUEVO;110207;382113.30;8514981.50;NORMAL;UPIS 08 DE OCTUBRE - ALTO LARAN  / URB. PALERMO PUEBLO NUEVO;19;1;65
20240717;1980;2020;20200017;SEMAPACH S.A.;ICA;CHINCHA;PUEBLO NUEVO;110207;376002.90;8519783.20;NORMAL;LEON DE VIVERO PARTE ALTA / AA.HH NUEVA MOLINA;19;1;59
20240717;2000;2020;20200018;SEMAPACH S.A.;ICA;CHINCHA;PUEBLO NUEVO;110207;380144.50;8519183.70;NORMAL;AA.HH SEÑOR DE LOS MILAGROS 6 ,7 , 8 ETAPA;19;1;65
20240717;2015;2020;20200019;SEMAPACH S.A.;ICA;CHINCHA;PUEBLO NUEVO;110207;376002.90;8519783.20;NORMAL;ASOC. VIV. LEON DE VIVERO PARTE ALTA;19;1;20
20240717;2460;2020;20200017;EMAPAVIGS S.A.;ICA;NASCA;NASCA;110301;508015.60;8359576.10;NORMAL;URB. CAJUCA III;19;1;20
20240717;2461;2020;20200017;EMAPAVIGS S.A.;ICA;NASCA;NASCA;110301;507914.80;8359502.00;NORMAL;URB CAJUCA I - ANITGUO CAJUCA;19;1;36
20240717;2482;2020;20200020;EMAPAVIGS S.A.;ICA;NASCA;NASCA;110301;505970.50;8360657.30;NORMAL;COMISARIA DE NAZCA/ VISTA ALEGRE NUEVA UNIÓN;19;1;41
20240717;2483;2020;20200020;EMAPAVIGS S.A.;ICA;NASCA;NASCA;110301;506514.80;8360900.50;NORMAL;AV. JUAN MATTA /AV. EL UGEL- NASCA;19;1;40
20240717;2629;2020;20200028;EMAPAVIGS S.A.;ICA;NASCA;NASCA;110301;505414.70;8362305.40;NORMAL;AA.HH AJA;19;1;25
20240717;2634;2020;20200029;EMAPAVIGS S.A.;ICA;NASCA;NASCA;110301;507208.00;8361068.40;NORMAL;CALLE LAS ACACEAS / BUENA FE SANTA ROSA;19;1;46
20240717;2671;2020;20200031;EMAPAVIGS S.A.;ICA;NASCA;NASCA;110301;505803.60;8360724.20;NORMAL;CALLE LOS INCAS - NAZCA/ VIRGEN DE CHAPI;19;1;50
20240717;2776;2020;20200004;EMAPAVIGS S.A.;ICA;NASCA;NASCA;110301;506150.20;8358669.70;NORMAL;CALLE CHINCHA/ AA.HH AJA;19;1;68
20240717;3057;2020;20200020;EMAPAVIGS S.A.;ICA;NASCA;NASCA;110301;506402.20;8360126.30;NORMAL;URB SAN CARLOS NASCA;19;1;50
20240717;3068;2020;20200021;EMAPAVIGS S.A.;ICA;NASCA;NASCA;110301;506051.00;8359700.50;NORMAL;AA.HH AJA;19;1;40
20240717;3303;2020;20200005;EMAPAVIGS S.A.;ICA;NASCA;NASCA;110301;505712.10;8361128.50;NORMAL;AA.HH AJA;19;1;40
20240717;3383;2020;20200010;EMAPAVIGS S.A.;ICA;NASCA;NASCA;110301;501740.40;1636453.80;NORMAL;URB. SAN CARLOS;19;1;35
20240717;2032;2020;20200022;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;503981.60;8358061.80;NORMAL;LAS VIÑAS;19;1;60
20240717;2038;2020;20200023;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;503976.00;8358055.20;NORMAL;LAS VIÑAS;19;1;20
20240717;2039;2020;20200023;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;502750.00;8356437.20;NORMAL;LAS BRISAS - PORTACHUELO;19;1;8
20240717;2047;2020;20200024;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;506051.00;8359700.50;NORMAL;VIRGEN DE CHAPI - NUEVA VILLA;19;1;30
20240717;2056;2020;20200025;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;505884.70;8357938.00;NORMAL;ASOC. VIV. MURO DE BERLIN;19;1;20
20240717;2057;2020;20200025;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;506183.00;8357654.30;NORMAL;NUEVA VISTA ALEGRE;19;1;20
20240717;3417;2020;20200012;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;502750.00;8356437.20;NORMAL;LAS BRISAS DE PORTACHUELO;19;1;40
20240717;3340;2020;20200008;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;506051.00;8359700.50;NORMAL;AA.HH VIRGEN DE CHAPI - VISTA ALEGRE;19;1;46
20240717;3409;2020;20200011;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;505831.40;8358540.40;NORMAL;VISTA ALEGRE CALLE SINCHI ROCA/CALLE MANCO CAPAC;19;1;55
20240717;3411;2020;20200011;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;506094.20;8358765.90;NORMAL;CALLE PISCO/CALLE MAYTA CAPAC/CALLE JUAN MANUEL MEZA;19;1;80
20240717;3413;2020;20200011;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;506059.40;8358083.50;NORMAL;CALLE NUEVA UNION;19;1;60
20240717;3415;2020;20200012;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;506059.40;8358083.50;NORMAL;CALLE NUEVA UNION/CALLE JUAN MEZA;19;1;45
20240717;3416;2020;20200012;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;506470.00;8358561.20;NORMAL;MTC VISTA ALEGRE/ LAS VIÑAS;19;1;26
20240717;3269;2020;20200003;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;505638.00;8357889.00;NORMAL;LAS LOMAS AA.HH - VISTA ALEGRE;19;1;56
20240717;3270;2020;20200003;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;506051.00;8359700.50;NORMAL;VIRGEN DE CHAPI AA.HH;19;1;50
20240717;3283;2020;20200004;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;502542.50;8356576.60;NORMAL;LAS BRISAS DE PORTACHUELO;19;1;40
20240717;3284;2020;20200004;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;502750.00;8356437.20;NORMAL;LAS BRISAS DE PORTACHUELO;19;1;45
20240717;3285;2020;20200004;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;502309.90;8356604.30;NORMAL;LAS BRISAS DE PORTACHUELO;19;1;30
20240717;3339;2020;20200008;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;506051.00;8359700.50;NORMAL;AA.HH VIRGEN DE CHAPI - VISTA ALEGRE;19;1;40
20240717;3161;2020;20200026;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;506051.00;8359700.50;NORMAL;AA.HH VIRGEN DE CHAPI/PANAMERICANA SUR;19;1;50
20240717;3203;2020;20200027;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;505638.00;8357889.00;NORMAL;AA.HH LAS LOMAS - VISTA ALEGRE;19;1;55
20240717;3204;2020;20200027;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;505885.00;8357937.60;NORMAL;AA.HH MURO DE BERLIN/ NUEVA VILLA;19;1;47
20240717;3209;2020;20200028;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;508848.40;8360068.00;NORMAL;URB CAJUCA;19;1;15
20240717;3211;2020;20200028;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;505885.00;8357937.60;NORMAL;MURO DE BERLIN/ LOS AMANCAES;19;1;80
20240717;3218;2020;20200029;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;508365.00;8359601.40;NORMAL;VISTA ALEGRE - BUENA FE;19;1;50
20240717;3092;2020;20200024;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;505948.40;8358513.80;NORMAL;CALLE LLOQUE YUPANQUI / AA.HH SANTA ROSA;19;1;41
20240717;3093;2020;20200024;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;508365.00;8359601.40;NORMAL;URB CAJUCA;19;1;40
20240717;3094;2020;20200024;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;502750.00;8356437.20;NORMAL;BRISAS DE PORTACHUELO;19;1;10
20240717;3156;2020;20200025;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;508365.00;8359601.40;NORMAL;AA.HH SANTA ROSA / LAS VIÑAS;19;1;90
20240717;3157;2020;20200026;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;502750.00;8356437.20;NORMAL;LAS BRISAS DE PORTACHUELO;19;1;50
20240717;3160;2020;20200026;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;506051.00;8359700.50;NORMAL;AA.HH VIRGEN DE CHAPI / CALLE UNION VISTA ALEGRE;19;1;70
20240717;3034;2020;20200018;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;505885.00;8357937.60;NORMAL;MURO DE BERLIN - NUEVA VISTA ALEGRE;19;1;36
20240717;3035;2020;20200018;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;507127.00;8358432.70;NORMAL;LAS LOMAS - NUEVA VILLA;19;1;20
20240717;3036;2020;20200018;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;502750.00;8356437.20;NORMAL;LAS BRISAS DE PORTACHUELO;19;1;39
20240717;3046;2020;20200019;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;506051.00;8359700.50;NORMAL;VIRGEN DE CHAPI - VISTA ALEGRE;19;1;80
20240717;3069;2020;20200021;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;506051.00;8359700.50;NORMAL;VIRGEN DE CHAPI- VISTA ALEGRE;19;1;35
20240717;3084;2020;20200022;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;505438.00;8357897.90;NORMAL;LOS HUARANGOS - VISTA ALEGRE;19;1;25
20240717;2926;2020;20200012;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;506594.90;8359033.50;NORMAL;CALLE ATAHUALPA/CALE CHICLAYO;19;1;40
20240717;2936;2020;20200013;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;505517.00;8357774.00;NORMAL;LOS AMANCAES - VISTA ALEGRE;19;1;40
20240717;2937;2020;20200013;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;506314.00;8357401.00;NORMAL;EL MIRADOR - VISTA ALEGRE;19;1;25
20240717;2980;2020;20200015;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;508848.40;8360068.00;NORMAL;AA.HH SANTA ROSA BUENA FE;19;1;57
20240717;2998;2020;20200017;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;505438.00;8357897.90;NORMAL;LOS HUARANGOS NUEVA VISTA ALEGRE;19;1;60
20240717;2999;2020;20200017;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;503982.00;8358061.80;NORMAL;AA.HH LAS VIÑAS;19;1;35
20240717;2831;2020;20200007;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;508365.00;8359601.40;NORMAL;AA.HH CAJUCA - SANTA ROSA BUENA FE;19;1;43
20240717;2886;2020;20200010;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;506014.20;8358102.30;NORMAL;CALLE NUEVA UNION/CALLE JUAN MANUEL MEZA;19;1;80
20240717;2887;2020;20200010;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;505783.70;8358526.00;NORMAL;CALLE SINCHI ROCA/AA.HH PORTACHUELOS;19;1;24
20240717;2919;2020;20200011;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;506594.90;8359033.50;NORMAL;CALLE ATAHUALPA/AA.HH AJA/CALLE PUQUIO;19;1;75
20240717;2920;2020;20200011;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;502750.00;8356437.20;NORMAL;LAS BRISAS DE PORTACHUELO;19;1;40
20240717;2925;2020;20200012;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;506314.00;8357401.00;NORMAL;EL MIRADOR - VISTA ALEGRE;19;1;70
20240717;2784;2020;20200005;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;505438.00;8357897.90;NORMAL;LOS HUARANGOS - NUEVA VISTA ALEGRE;19;1;58
20240717;2786;2020;20200005;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;506633.20;8360045.50;NORMAL;CALLE CACERES/PASAJE LOPEZ;19;1;25
20240717;2797;2020;20200006;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;503976.00;8358055.20;NORMAL;LAS VIÑAS - VISTA ALEGRE;19;1;40
20240717;2798;2020;20200006;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;502542.50;8356576.60;NORMAL;LAS BRISAS DE PORTACHUELO;19;1;33
20240717;2827;2020;20200007;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;508365.00;8359601.40;NORMAL;AA.HH CAJUCA;19;1;80
20240717;2828;2020;20200007;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;506051.00;8359700.50;NORMAL;VIRGEN DE CHAPI - NUEVA VISTA ALEGRE;19;1;40
20240717;2672;2020;20200031;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;506051.00;8359700.50;NORMAL;VIRGEN DE CHAPI - NUEVA VILLA;19;1;40
20240717;2673;2020;20200031;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;506051.00;8359700.50;NORMAL;VIRGEN DE CHAPI - NUEVA VILLA;19;1;15
20240717;2722;2020;20200002;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;508848.40;8360068.00;NORMAL;AA.HH SANTA ROSA - BUENA FE;19;1;55
20240717;2737;2020;20200002;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;508365.00;8359601.40;NORMAL;URB CAJUCA / SANTA ROSA BUENA FE;19;1;45
20240717;2738;2020;20200002;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;505438.00;8357897.90;NORMAL;LOS HUARANGOS/CALLE LAS PALMERAS;19;1;60
20240717;2777;2020;20200004;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;505638.30;8357889.00;NORMAL;LAS LOMAS DE VISTA ALEGRE/ CALLE LOS INCAS;19;1;35
20240717;2553;2020;20200024;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;506051.00;8359700.50;NORMAL;VIRGE DE CHAPI - VISTA ALEGRE;19;1;46
20240717;2600;2020;20200027;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;502542.50;8356576.60;NORMAL;AA.HH LA UNION / LAS BRISAS DE PORTACHUELO;19;1;62
20240717;2601;2020;20200027;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;503982.00;8358061.80;NORMAL;LAS VIÑAS - VISTA ALEGRE;19;1;17
20240717;2630;2020;20200028;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;508827.60;8360128.80;NORMAL;ASOC. VIV. CAJUCA BUENA FE ALTO;19;1;47
20240717;2635;2020;20200029;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;506959.00;8358103.20;NORMAL;28 DE JULIO - NUEVA VILLA / CALLE LAS PALMERA - NAZCA;19;1;31
20240717;2664;2020;20200030;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;505638.00;8357889.00;NORMAL;LAS LOMAS VISTA ALEGRE/CALLE LAS PALMERAS;19;1;43
20240717;2511;2020;20200021;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;505438.00;8357897.90;NORMAL;LOS HUARANGOS/LOS AMANCAES - NUEVA VISTA ALEGRE;34;1;60
20240717;2520;2020;20200022;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;506314.00;8357401.00;NORMAL;EL MIRADOR -VISTA ALEGRE;19;1;35
20240717;2522;2020;20200022;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;505638.00;8357889.00;NORMAL;LAS LOMAS - VISTA ALEGRE;19;1;30
20240717;2539;2020;20200023;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;506314.00;8357401.00;NORMAL;EL MIRADOR - NUEVA VISTA ALEGRE;19;1;40
20240717;2540;2020;20200023;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;502750.00;8356437.20;NORMAL;BRISAS DE PORTACHUELO / EL PINO;19;1;48
20240717;2552;2020;20200024;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;506051.00;8359700.50;NORMAL;VIRGEN DE CHAPI -VISTA ALEGRE;19;1;30
20240717;2404;2020;20200015;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;506051.00;8359700.50;NORMAL;VIRGEN DE CHAPI - VISTA ALEGRE;19;1;35
20240717;2405;2020;20200015;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;506051.00;8359700.50;NORMAL;VIRGEN DE CHAPI - VISTA ALEGRE;19;1;35
20240717;2422;2020;20200016;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;505885.00;8357937.60;NORMAL;MURO DE BERLIN - NUEVA VISTA ALEGRE;19;1;35
20240717;2424;2020;20200016;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;505638.00;8357889.00;NORMAL;LAS LOMAS - NUEVA VISTA ALEGRE;19;1;35
20240717;2465;2020;20200017;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;507914.80;8359502.00;NORMAL;URB CAJUCA / 28 DE JULIO - VISTA ALEGRE;19;1;32
20240717;2510;2020;20200021;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;503982.00;8358061.80;NORMAL;LAS VIÑAS - VISTA ALEGRE;19;1;40
20240717;2309;2020;20200009;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;503976.00;8358055.20;NORMAL;LAS VIÑAS - VISTA ALEGRE;19;1;40
20240717;2310;2020;20200009;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;502309.90;8356604.30;NORMAL;BRISAS DE PORTACHUELO/ URB CAJUCA;19;1;32
20240717;2320;2020;20200010;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;505885.00;8357937.60;NORMAL;MURO DE BERLIN/ COMEDOR - VISTA ALEGRE;19;1;21
20240717;2321;2020;20200010;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;505638.00;8357889.00;NORMAL;LAS LOMAS/ LAS BRISAS;19;1;44
20240717;2364;2020;20200014;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;503982.00;8358061.80;NORMAL;LAS VIÑAS ;19;1;30
20240717;2365;2020;20200014;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;502750.00;8356437.20;NORMAL;LAS BRISAS DE PORTACHUELO;19;1;20
20240717;2223;2020;20200006;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;503982.00;8358061.80;NORMAL;LAS VIÑAS;19;1;31
20240717;2224;2020;20200006;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;502750.00;8356437.20;NORMAL;LAS BRISAS DE PORTACHUELO;19;1;22
20240717;2252;2020;20200007;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;505885.00;8357937.60;NORMAL;MURO DE BERLIN - NUEVA VISTA ALEGRE;19;1;35
20240717;2253;2020;20200007;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;505638.00;8357889.00;NORMAL;LAS LOMAS - NUEVA VISTA ALEGRE;19;1;25
20240717;2278;2020;20200008;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;506051.00;8359700.50;NORMAL;VIRGEN DE CHAPI - NUEVA VISTA ALEGRE;19;1;25
20240717;2279;2020;20200008;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;506050.80;8359700.00;NORMAL;VIRGEN DE CHAPI - NUEVA VISTA ALEGRE;19;1;33
20240717;2142;2020;20200030;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;506013.50;8357577.00;NORMAL;LOS PINOS - NUEVA VISTA ALEGRE;19;1;35
20240717;2158;2020;20200001;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;506314.00;8357401.00;NORMAL;LAS DUNAS - EL MIRADOR;19;1;25
20240717;2185;2020;20200002;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;506314.00;8357401.00;NORMAL;LAS DUNAS - NUEVA VISTA ALEGRE;19;1;40
20240717;2186;2020;20200002;EMAPAVIGS S.A.;ICA;NASCA;VISTA ALEGRE;110305;503982.00;8358061.80;NORMAL;LAS VIÑAS/ VIRGEN DE CHAPI - NUEVA VILLA;19;1;30
